15threads,	15433,	0
15threads,	16688,	0
15threads,	17586,	0
15threads,	16945,	0
15threads,	16233,	0
15threads,	16261,	5420
15threads,	0,	16685
15threads,	7762,	7762
15threads,	16246,	0
15threads,	13964,	0
15threads,	14788,	0
15threads,	14193,	0
15threads,	14880,	0
15threads,	13994,	0
15threads,	14217,	0
15threads,	14564,	0
15threads,	16255,	0
15threads,	17659,	0
15threads,	9908,	4954
15threads,	15136,	0
15threads,	15032,	0
15threads,	10051,	5025
15threads,	7874,	7874
15threads,	15248,	0
15threads,	15593,	0
15threads,	16296,	0
15threads,	16035,	0
15threads,	10489,	5244
15threads,	15762,	0
15threads,	12959,	3239
15threads,	16776,	0
15threads,	7863,	7863
15threads,	15220,	0
15threads,	12651,	3162
15threads,	15838,	0
15threads,	16285,	0
15threads,	18247,	0
15threads,	16139,	0
15threads,	16061,	0
15threads,	17167,	0
15threads,	15497,	0
15threads,	16268,	0
15threads,	17750,	0
15threads,	18499,	0
15threads,	14347,	0
15threads,	13849,	4616
15threads,	9706,	4853
15threads,	14886,	0
15threads,	14712,	0
15threads,	14400,	0
15threads,	9614,	4807
15threads,	11132,	3710
15threads,	16285,	0
15threads,	14698,	0
15threads,	13621,	0
15threads,	14663,	0
15threads,	0,	14254
15threads,	14689,	0
15threads,	16390,	0
15threads,	15824,	0
15threads,	16323,	0
15threads,	19726,	0
15threads,	16922,	0
15threads,	11657,	3885
15threads,	17081,	0
15threads,	9507,	6338
15threads,	15999,	0
15threads,	15414,	0
15threads,	15911,	0
15threads,	10055,	5027
15threads,	15313,	0
15threads,	14736,	0
